polling_unit_code,state_name,lga_name,ward_name,unit_name,doc_id,slug,image_file,registered_num,accredited_num,accredit_mark,APC,PDP,LP,NNPP,total_use,presiding_officer_name_present,presiding_officer_signature_present,polling_agent_signature_present,black_stamp
27/02/13/007,OGUN,ABEOKUTA SOUTH,IGBORE/AGO OBA,OPEN SPACE NEAR CHRIST AFRICAN CHURCH II,24958350,27_02_13_007_crop,27_02_13_007_24958350.gif,528.0,78.0,78.0,47.0,17.0,7.0,0.0,77.0,1.0,1.0,1.0,0
27/07/05/024,OGUN,IFO,ISERI,OPEN SPACE EMAKIRUN JUNCTION KAJOLA,24957082,27_07_05_024_crop,27_07_05_024_24957082.gif,126.0,54.0,54.0,31.0,1.0,13.0,1.0,,,,,
27/13/03/006,OGUN,IMEKO/AFON,IDOFA,NEAR MARKET SQUARE MIOFESU,24957667,27_13_03_006_crop,27_13_03_006_24957667.gif,448.0,104.0,104.0,59.0,42.0,0.0,0.0,104.0,,,,
28/06/09/063,ONDO,AKURE SOUTH,OKE ARO/URO II,OPEN SPACE AT ATAYESE BUSTOP ELEMO OKEOBERE,24964998,28_06_09_063_crop,28_06_09_063_24964998.gif,750.0,205.0,205.0,152.0,14.0,20.0,0.0,187.0,,,,
28/05/07/003,ONDO,AKURE NORTH,ISIMIJA/IRADO,"ABA OSOLO, AT OSOLOS HOUSE",24967103,28_05_07_003_crop,28_05_07_003_24967103.gif,469.0,128.0,128.0,93.0,32.0,2.0,0.0,128.0,1.0,1.0,1.0,0
28/10/03/011,ONDO,ILAJE,MAHIN 1,"LEGBORO, NEAR PA SAMS HOUSE LEGBORO",24967743,28_10_03_011_crop,28_10_03_011_24967743.gif,176.0,19.0,19.0,10.0,9.0,0.0,0.0,19.0,,,,
28/17/08/012,ONDO,OSE,IKARO/ELEGBEKA,"OSOMALO CAMP, AT OSOMALO CAMP",24967807,28_17_08_012_crop,28_17_08_012_24967807.gif,310.0,55.0,55.0,43.0,4.0,0.0,0.0,49.0,,,,
28/12/04/008,ONDO,IRELE,AKOTOGBO 11,"ERIGBENLESE VILLAGE, AT ERIGBENLESE VILLAGE",24966762,28_12_04_008_crop,28_12_04_008_24966762.gif,462.0,35.0,35.0,27.0,8.0,0.0,0.0,35.0,1.0,1.0,1.0,0
28/15/01/010,ONDO,ONDO EAST,ATERU/OTASAN/IGBA,"OPEN SPACE AT SABO, IGBA",24966801,28_15_01_010_crop,28_15_01_010_24966801.gif,133.0,77.0,77.0,62.0,0.0,8.0,0.0,72.0,,,,
28/06/11/001,ONDO,AKURE SOUTH,OWODE/IMUAGUN,OBA ODESIDA ROAD - 105 OBA ADESIDA ROAD,24965447,28_06_11_001_crop,28_06_11_001_24965447.gif,680.0,148.0,148.0,78.0,22.0,37.0,0.0,141.0,,,,
28/13/09/018,ONDO,ODIGBO,ONIPARAGA,"JAGIODO VILLAGE, CENTRE OF JAGIODO VILLAGE",24966516,28_13_09_018_crop,28_13_09_018_24966516.gif,670.0,214.0,214.0,125.0,87.0,0.0,0.0,213.0,,,,
28/16/11/027,ONDO,ONDO WEST,OKELISA OKEDOKO/OGBODU,OPEN SPACE INFRONT OF GOLDEN TOUCH,24968286,28_16_11_027_crop,28_16_11_027_24968286.gif,147.0,78.0,78.0,53.0,14.0,5.0,0.0,75.0,,,,
28/14/04/005,ONDO,OKITIPUPA,IGBOTAKO 11,"LOGBOSERE/SOGBON, OPEN SPACE AT SOGBON",24966270,28_14_04_005_crop,28_14_04_005_24966270.gif,431.0,166.0,166.0,114.0,47.0,0.0,0.0,166.0,1.0,0.0,1.0,1
28/11/10/006,ONDO,ILEOLUJI/OKEIGBO,OKE-IGBO 1V,"ASANA, ASANA ORIOTA",24968492,28_11_10_006_crop,28_11_10_006_24968492.gif,522.0,162.0,162.0,93.0,68.0,0.0,0.0,,,,,
28/01/04/015,ONDO,AKOKO NORTH EAST,IKADO II,NEW ESHE MURI OGUN-MODEDE LANE JUNCTION,24965549,28_01_04_015_crop,28_01_04_015_24965549.gif,155.0,130.0,130.0,111.0,7.0,7.0,0.0,129.0,,,,
28/14/07/012,ONDO,OKITIPUPA,ILUTITUN 1,"IGO ADUWO/OMONIYI, NEAR OLOTOS HOUSE ILUTITUN",24966137,28_14_07_012_crop,28_14_07_012_24966137.gif,369.0,216.0,216.0,75.0,32.0,7.0,0.0,116.0,0.0,1.0,1.0,1
29/30/07/013,OSUN,OSOGBO,ALAGBA,IYA DUDU COMPOUND,24969118,29_30_07_013_crop,29_30_07_013_24969118.gif,423.0,153.0,153.0,102.0,48.0,1.0,0.0,153.0,1.0,1.0,1.0,0
29/21/09/002,OSUN,IREWOLE,IKIRE 'I',"OLORISA OKO SQUARE, OLORISA OKO AREA",24970989,29_21_09_002_crop,29_21_09_002_24970989.gif,722.0,316.0,316.0,184.0,114.0,5.0,1.0,309.0,,,,
29/13/01/015,OSUN,IFE EAST,MOORE,"L.A PRY SCH, AFEKI VILLAGE, OPA.",24970023,29_13_01_015_crop,29_13_01_015_24970023.gif,191.0,144.0,144.0,60.0,49.0,25.0,0.0,142.0,,,,
29/25/08/003,OSUN,ODO-OTIN,OKUA/EKUSA,"ST. THOMAS PRY. SCHOOL  I, EKUSA",24969573,29_25_08_003_crop,29_25_08_003_24969573.gif,527.0,205.0,205.0,71.0,132.0,1.0,0.0,205.0,1.0,1.0,0.0,0
29/06/03/014,OSUN,BORIPE,COLLEGE/EGBADA ROAD,"OPEN SPACE, IDI ISAKAGBA JUNCTION.",24968855,29_06_03_014_crop,29_06_03_014_24968855.gif,553.0,262.0,262.0,204.0,29.0,3.0,0.0,,,,,
29/07/04/009,OSUN,EDE NORTH,OLUSOKUN,OLUSOKUN COMPD.,24969539,29_07_04_009_crop,29_07_04_009_24969539.gif,895.0,438.0,438.0,139.0,286.0,4.0,5.0,435.0,,,,
29/11/07/023,OSUN,IFE CENTRAL,IREMO III,OPEN SPACE NEW CAR PARK OJA TUNTUN,24971905,29_11_07_023_crop,29_11_07_023_24971905.gif,76.0,58.0,58.0,36.0,16.0,4.0,0.0,58.0,,,,
29/06/09/006,OSUN,BORIPE,ISALE ASA IREE,"BAPTIST HIGH SCHOOL II, IREE",24968828,29_06_09_006_crop,29_06_09_006_24968828.gif,936.0,201.0,201.0,0.0,0.0,0.0,0.0,,,,,
29/06/04/010,OSUN,BORIPE,ISALE-OYO,"OPEN SPACE, UNDER TREE AT OJUDE OKE, IRAGBIJI",24968786,29_06_04_010_crop,29_06_04_010_24968786.gif,125.0,90.0,90.0,51.0,33.0,0.0,0.0,84.0,,,,
29/28/03/011,OSUN,ORIADE,IJEBU-JESA,"ERUNKUNIPE HALL, IJEBU-JESA",24971611,29_28_03_011_crop,29_28_03_011_24971611.gif,534.0,274.0,274.0,,,,,,0.0,1.0,1.0,1
29/21/08/007,OSUN,IREWOLE,IKIRE 'H',"ISLAMIHAL PRY. SCHOOL, OGUNYEMI AREA",24970947,29_21_08_007_crop,29_21_08_007_24970947.gif,997.0,418.0,418.0,197.0,174.0,13.0,1.0,403.0,,,,
29/08/01/003,OSUN,EDE SOUTH,BABANLA/AGATE,"BABANLA SQUARE, EDE",24968970,29_08_01_003_crop,29_08_01_003_24968970.gif,782.0,361.0,361.0,90.0,245.0,6.0,0.0,343.0,,,,
29/11/10/002,OSUN,IFE CENTRAL,AKARABATA,AKARABATA LINE  II,24972005,29_11_10_002_crop,29_11_10_002_24972005.gif,665.0,151.0,151.0,80.0,47.0,17.0,1.0,151.0,,,,
30/10/05/011,OYO,IBADAN SOUTH WEST,WARD 5 SW4,OPEN SPACE EBO OLOBI I,24977396,30_10_05_011_crop,30_10_05_011_24977396.gif,259.0,66.0,66.0,32.0,27.0,0.0,0.0,,,,,
30/29/07/017,OYO,OYO EAST,JABATA,OPEN SPACE OWODE MARKET,24978058,30_29_07_017_crop,30_29_07_017_24978058.gif,285.0,83.0,83.0,42.0,16.0,19.0,0.0,80.0,,,,
30/08/02/007,OYO,IBADAN NORTH WEST,WARD 2 NI (PART II),BISHOPS COURT OKE ARE II,24973236,30_08_02_007_crop,30_08_02_007_24973236.gif,461.0,110.0,110.0,57.0,37.0,7.0,0.0,108.0,,,,
30/12/05/014,OYO,IBARAPA EAST,NEW ERUWA,SCHOOL FOR THE DEAF,24975060,30_12_05_014_crop,30_12_05_014_24975060.gif,126.0,58.0,58.0,38.0,7.0,6.0,0.0,55.0,,,,
30/07/12/013,OYO,IBADAN NORTH EAST,WARD XII  E9 II,"I.K. DAIRO STREET, OLD IFE ROAD",24974132,30_07_12_013_crop,30_07_12_013_24974132.gif,750.0,148.0,148.0,79.0,18.0,32.0,2.0,136.0,,,,
30/31/07/007,OYO,SAKI EAST,OJE OWODE II,"ODE OLALEYE, OJE OWODE",24973540,30_31_07_007_crop,30_31_07_007_24973540.gif,722.0,258.0,258.0,160.0,73.0,13.0,0.0,252.0,,,,
30/09/11/020,OYO,IBADAN SOUTH-EAST,S 7A,NEAR MOLA HOSPITAL II,24973911,30_09_11_020_crop,30_09_11_020_24973911.gif,668.0,119.0,119.0,84.0,23.0,4.0,0.0,118.0,,,,
30/22/04/033,OYO,OGBOMOSO SOUTH,IBAPON,"POLICE PRY SCHOOL,ISALE HIGH SCHOOL",24974613,30_22_04_033_crop,30_22_04_033_24974613.gif,83.0,45.0,45.0,10.0,9.0,15.0,0.0,38.0,,,,
30/21/08/007,OYO,OGBOMOSO NORTH,OKELERIN,OJUDE OBAMOO OKE,24976607,30_21_08_007_rotate_failure,30_21_08_007_24976607.gif,656.0,216.0,216.0,,,,,,,,,
30/09/07/023,OYO,IBADAN SOUTH-EAST,S 4B,"ENTRANCE I.M.G. SCHOOL, OLUBADAN",24973695,30_09_07_023_crop,30_09_07_023_24973695.gif,251.0,57.0,57.0,,,,,,,,,
30/03/06/010,OYO,ATIBA,AGUNPOPO II,OFA META,24976463,30_03_06_010_crop,30_03_06_010_24976463.gif,395.0,105.0,105.0,79.0,9.0,12.0,0.0,105.0,,,,
30/05/06/027,OYO,EGBEDA,OLODO II,"OPEN SPACE AJEGUNLOLA STREET, IWO ROAD",24975718,30_05_06_027_crop,30_05_06_027_24975718.gif,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
30/31/07/008,OYO,SAKI EAST,OJE OWODE II,"BAALE AYETO, OJE OWODE",24973534,30_31_07_008_crop,30_31_07_008_24973534.gif,379.0,149.0,149.0,46.0,66.0,12.0,11.0,146.0,,,,
31/13/03/024,PLATEAU,PANKSHIN,FIER,KWATIN-MIER,24980722,31_13_03_024_crop,31_13_03_024_24980722.gif,158.0,125.0,125.0,7.0,49.0,62.0,0.0,123.0,,,,
31/07/07/017,PLATEAU,KANAM,GWAMLAR,"KAKYAM ""B""",24979996,31_07_07_017_crop,31_07_07_017_24979996.gif,105.0,86.0,86.0,,,,,,,,,
31/02/12/016,PLATEAU,BASSA,RIMI,REMA UDI'IZI,24981161,31_02_12_016_crop,31_02_12_016_24981161.gif,189.0,71.0,71.0,35.0,94.0,11.0,0.0,,,,,
31/01/07/001,PLATEAU,BARIKIN LADI,LOBIRING,LOBIRING VILLAGE,24979365,31_01_07_001_crop,31_01_07_001_24979365.gif,756.0,295.0,295.0,34.0,49.0,201.0,0.0,291.0,,,,
31/09/11/009,PLATEAU,LANGTANG NORTH,PIL GANI,HILTOP,24979929,31_09_11_009_crop,31_09_11_009_24979929.gif,124.0,105.0,105.0,5.0,6.0,88.0,0.0,104.0,,,,
31/05/08/037,PLATEAU,JOS NORTH,JOS JARAWA,ROKKOS CENTRE,24981324,31_05_08_037_crop,31_05_08_037_24981324.gif,2950.0,466.0,466.0,670.0,146.0,1.0,58.0,904.0,,,,
31/07/02/029,PLATEAU,KANAM,DENGI,UNGUWAN MADAKI,24980064,31_07_02_029_crop,31_07_02_029_24980064.gif,287.0,193.0,193.0,167.0,3.0,15.0,0.0,186.0,,,,
31/05/10/176,PLATEAU,JOS NORTH,NARAGUTA 'B',SHILO LODGE RUSSAU VILLAGE,24982064,31_05_10_176_crop,31_05_10_176_24982064.gif,107.0,61.0,61.0,0.0,3.0,56.0,1.0,60.0,,,,
31/13/12/014,PLATEAU,PANKSHIN,WOKKOS,KA'AP,24980647,31_13_12_014_crop,31_13_12_014_24980647.gif,131.0,106.0,106.0,76.0,2.0,27.0,0.0,105.0,,,,
31/17/09/003,PLATEAU,WASE,NYALUM/KAMPANI,BUNYUN,24982847,31_17_09_003_crop,31_17_09_003_24982847.gif,888.0,350.0,350.0,2.0,1.0,0.0,0.0,8.0,,,,
31/13/05/012,PLATEAU,PANKSHIN,KADUNG,KUSHALLA,24980666,31_13_05_012_crop,31_13_05_012_24980666.gif,237.0,176.0,176.0,44.0,47.0,70.0,0.0,,,,,
31/01/10/003,PLATEAU,BARIKIN LADI,TAFAN,SHALLUM RABWAK,24979494,31_01_10_003_crop,31_01_10_003_24979494.gif,1253.0,414.0,414.0,64.0,46.0,299.0,0.0,411.0,,,,
31/05/04/040,PLATEAU,JOS NORTH,GANGARE,KOFAR KATAGUM I,24981922,31_05_04_040_crop,31_05_04_040_24981922.gif,20.0,9.0,9.0,2.0,7.0,0.0,0.0,9.0,,,,
32/04/10/007,RIVERS,AKUKU TORU,JACK I,GABRIEL'S GATE,24987920,32_04_10_007_crop,32_04_10_007_24987920.gif,794.0,44.0,44.0,35.0,2.0,6.0,0.0,43.0,,,,
32/07/04/003,RIVERS,BONNY,NEW LAYOUT,SHELL GATE,24984666,32_07_04_003_crop,32_07_04_003_24984666.gif,1619.0,388.0,388.0,13.0,31.0,323.0,4.0,380.0,,,,
32/21/03/002,RIVERS,OYIGBO,EGBURU,MARKET SQUARE,24988347,32_21_03_002_crop,32_21_03_002_24988347.gif,673.0,118.0,118.0,81.0,3.0,29.0,0.0,118.0,,,,
32/02/08/001,RIVERS,AHOADA EAST,UPPATA  IV,TOWN HALL OKPOROWO,24987326,32_02_08_001_crop,32_02_08_001_24987326.gif,379.0,66.0,66.0,22.0,19.0,14.0,0.0,59.0,,,,
32/15/09/008,RIVERS,OBIO/AKPOR,RUMUEME (7A),MGBUIKE I TOWN HALL,24986370,32_15_09_008_crop,32_15_09_008_24986370.gif,2743.0,178.0,178.0,170.0,1.0,3.0,0.0,174.0,,,,
32/22/04/037,RIVERS,PORT HARCOURT,OGBUNABALI,U.P.E. OROGBUM SCHOOL VII,24985121,32_22_04_037_crop,32_22_04_037_24985121.gif,705.0,93.0,93.0,,,,,,,,,
32/21/08/001,RIVERS,OYIGBO,OYIGBO WEST,PRIMARY SCHOOL HALL OYIGBO WEST,24988199,32_21_08_001_crop,32_21_08_001_24988199.gif,1181.0,0.0,0.0,4.0,2.0,240.0,0.0,255.0,,,,
32/07/03/008,RIVERS,BONNY,OROSIRIRI,BISHOP BARA-  HART OPEN SQUARE,24984678,32_07_03_008_crop,32_07_03_008_24984678.gif,51.0,23.0,23.0,8.0,3.0,12.0,0.0,23.0,,,,
32/15/16/061,RIVERS,OBIO/AKPOR,OZUOBA/OGBOGORO,OBIRI KPASOME OZUOBA,24987114,32_15_16_061_crop,32_15_16_061_24987114.gif,5.0,1.0,1.0,28.0,10.0,113.0,0.0,,,,,
32/06/05/003,RIVERS,ASARI-TORU,BUGUMA  SOUTH  WEST,"WARMATE, JAMES/ALAFA-AGEORGE",24983851,32_06_05_003_crop,32_06_05_003_24983851.gif,244.0,0.0,,,,,,,,,,
32/02/11/010,RIVERS,AHOADA EAST,AKOH  I,UMU- AGALAGA HALL,24987486,32_02_11_010_crop,32_02_11_010_24987486.gif,388.0,98.0,98.0,40.0,24.0,25.0,0.0,94.0,,,,
32/14/14/007,RIVERS,KHANA,UEGWERE,C.P.S. II UEGWERE,24985541,32_14_14_007_crop,32_14_14_007_24985541.gif,642.0,123.0,123.0,,,,,,,,,
32/15/07/063,RIVERS,OBIO/AKPOR,RUMUOKORO,AWALAM PLAY GROUND AWALAM RUMUOKORO,24986333,32_15_07_063_crop,32_15_07_063_24986333.gif,49.0,0.0,,0.0,0.0,30.0,0.0,30.0,,,,
33/02/06/005,SOKOTO,BODINGA,DINGYADI/BADAWA,KAURA BUBA PRY SCH,24997218,33_02_06_005_crop,33_02_06_005_24997218.gif,631.0,138.0,138.0,76.0,62.0,6.0,0.0,142.0,0.0,1.0,1.0,0
33/13/07/013,SOKOTO,S/BIRNI,KURAWA,KUZARI,24996714,33_13_07_013_crop,33_13_07_013_24996714.gif,440.0,97.0,97.0,66.0,50.0,0.0,0.0,116.0,,,,
33/08/02/008,SOKOTO,ILLELA,KALMALO,"MUNWADATA, MAKARANTA",24996095,33_08_02_008_crop,33_08_02_008_24996095.gif,649.0,158.0,158.0,85.0,65.0,0.0,0.0,153.0,,,,
33/22/01/006,SOKOTO,WURNO,MARAFA,SIFAWA PRY SCH,24996457,33_22_01_006_crop,33_22_01_006_24996457.gif,750.0,247.0,247.0,122.0,117.0,0.0,0.0,243.0,0.0,1.0,1.0,1
33/09/02/020,SOKOTO,ISA,ISA SOUTH,YAR BARZA,24996240,33_09_02_020_crop,33_09_02_020_24996240.gif,106.0,82.0,82.0,37.0,44.0,0.0,0.0,81.0,,,,
33/21/08/009,SOKOTO,WAMAKKO,DUNDAYE/GUMBURAWA,KANEN TURU HAUSAWA,24997881,33_21_08_009_crop,33_21_08_009_24997881.gif,573.0,253.0,253.0,113.0,134.0,0.0,0.0,248.0,1.0,1.0,1.0,0
33/04/07/005,SOKOTO,GADA,DUKAMAJE/ILAH,GIDAN BAKO,24997611,33_04_07_005_crop,33_04_07_005_24997611.gif,734.0,39.0,39.0,90.0,16.0,0.0,0.0,106.0,,,,
33/13/06/018,SOKOTO,S/BIRNI,GATAWA,GYANGYADI,24996699,33_13_06_018_crop,33_13_06_018_24996699.gif,489.0,38.0,38.0,28.0,8.0,0.0,0.0,36.0,,,,
33/18/05/045,SOKOTO,TAMBUWAL,TAMBUWAL/SHINFIRI,NASARAWA TUDU NEAR BAGUDUN BUDA,24999072,33_18_05_045_crop,33_18_05_045_24999072.gif,319.0,102.0,102.0,50.0,135.0,2.0,1.0,188.0,,,,
33/14/10/009,SOKOTO,SHAGARI,MANDERA,DARHAMAN,24996675,33_14_10_009_crop,33_14_10_009_24996675.gif,448.0,147.0,147.0,,,,,,,,,
33/20/06/008,SOKOTO,TURETA,LAMBAR TURETA,LAMBAR TURETA - G.S.S TURETA,24999164,33_20_06_008_crop,33_20_06_008_24999164.gif,750.0,292.0,292.0,72.0,191.0,0.0,0.0,265.0,,,,
33/06/02/005,SOKOTO,GUDU,CHILAS/MAKUYA,"DANFILI, KASAURA",24995843,33_06_02_005_crop,33_06_02_005_24995843.gif,342.0,269.0,269.0,69.0,93.0,0.0,2.0,175.0,1.0,1.0,1.0,0
33/08/10/003,SOKOTO,ILLELA,TOZAI,"TOZAI BAYAN DUTSI, MAKARANTA",24996178,33_08_10_003_crop,33_08_10_003_24996178.gif,563.0,150.0,150.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1
34/04/10/025,TARABA,GASHAKA,SERTI 'B',IKRA BORE HOLE,25001760,34_04_10_025_crop,34_04_10_025_25001760.gif,101.0,66.0,66.0,39.0,20.0,0.0,3.0,65.0,,,,
34/05/04/026,TARABA,GASSOL,MUTUM BIYU II,ALHASSAN III,25001541,34_05_04_026_crop,34_05_04_026_25001541.gif,342.0,118.0,118.0,16.0,65.0,6.0,26.0,115.0,,,,
34/09/04/019,TARABA,KURMI,BAISSA,SARKIN NOMA OPEN SPACE,25000079,34_09_04_019_crop,34_09_04_019_25000079.gif,131.0,87.0,87.0,0.0,21.0,1.0,0.0,22.0,,,,
34/01/08/020,TARABA,ARDO - KOLA,SUNKANI,GDSS SUNKANI FOOTBALL FIELD,24999583,34_01_08_020_crop,34_01_08_020_24999583.gif,63.0,14.0,14.0,2.0,19.0,7.0,2.0,35.0,1.0,1.0,1.0,0
34/05/05/017,TARABA,GASSOL,NAM NAI,KAWARI K/MAIGARI,25001511,34_05_05_017_crop,34_05_05_017_25001511.gif,772.0,268.0,268.0,85.0,160.0,2.0,4.0,251.0,,,,
34/07/09/035,TARABA,JALINGO,TURAKI 'A',"ANGUWAN GADI, NEPA OFFICE (YEDC)",25000231,34_07_09_035_rotate_failure,34_07_09_035_25000231.gif,21.0,17.0,17.0,,,,,,,,,
34/09/04/017,TARABA,KURMI,BAISSA,GIDAN MALLAM DISPENSARY,25000061,34_09_04_017_crop,34_09_04_017_25000061.gif,750.0,82.0,82.0,17.0,14.0,35.0,0.0,66.0,,,,
34/16/01/004,TARABA,ZING,BITAKO,"DANSA, DANSA",25002149,34_16_01_004_crop,34_16_01_004_25002149.gif,580.0,195.0,195.0,53.0,128.0,10.0,1.0,190.0,,,,
34/07/01/002,TARABA,JALINGO,ABBARE YELWA,"JAURO NOGHAU, JAURO NOGHAU",25000208,34_07_01_002_crop,34_07_01_002_25000208.gif,762.0,236.0,236.0,4.0,125.0,102.0,0.0,233.0,,,,
34/07/03/008,TARABA,JALINGO,KACHALLA SEMBE,"SABON GARI PRIMARY SCHOOL, SABON GARI PRIMARY SCHOOL",25000456,34_07_03_008_crop,34_07_03_008_25000456.gif,3749.0,188.0,188.0,61.0,143.0,364.0,7.0,576.0,,,,
34/04/10/012,TARABA,GASHAKA,SERTI 'B',SABON GARIPRIMARY SCHOOL,25001745,vm_34_04_10_012_crop,34_04_10_012_25001745.gif,210.0,102.0,102.0,7.0,17.0,75.0,0.0,100.0,,,,
34/16/10/006,TARABA,ZING,ZING B,"TSOHON GARI, TSOHON GARI PRIMARY SCHOOL",25002217,34_16_10_006_crop,34_16_10_006_25002217.gif,1266.0,403.0,403.0,16.0,242.0,97.0,2.0,,,,,
34/03/04/009,TARABA,DONGA,GAYAMA,"NUKPO, K/SARKIN NUKPO",25001937,34_03_04_009_crop,34_03_04_009_25001937.gif,694.0,92.0,92.0,69.0,0.0,11.0,0.0,93.0,,,,
35/12/03/006,YOBE,NANGERE,DAWASA/G.BABA,"GARIN BABAH I, KOFAR MAIGARI",25009795,35_12_03_006_crop,35_12_03_006_25009795.gif,432.0,93.0,93.0,28.0,56.0,0.0,0.0,84.0,,,,
35/01/09/007,YOBE,BADE,USUR/DAWAYO,AZAM KURA B. GATE I,25008659,35_01_09_007_crop,35_01_09_007_25008659.gif,750.0,216.0,216.0,87.0,44.0,0.0,65.0,201.0,,,,
35/14/01/051,YOBE,POTISKUM,BARE-BARE/BAUYA/LALAI DUMBULWA,"UNGUWAR MAKAFI II, UNGUWAR MAKAFI II",25009219,35_14_01_051_crop,35_14_01_051_25009219.gif,20.0,5.0,5.0,0.0,4.0,1.0,0.0,5.0,,,,
35/06/07/009,YOBE,GEIDAM,HAUSARI,"MODU TELA, / G.S.S GEIDAM  / G.S.S. GEIDAM",25008464,35_06_07_009_crop,35_06_07_009_25008464.gif,1882.0,197.0,197.0,,,,,,,,,
35/05/13/005,YOBE,FUNE,MASHIO,BULAMA MADORE K/BULAMA 'I',25010155,35_05_13_005_crop,35_05_13_005_25010155.gif,750.0,276.0,276.0,98.0,157.0,0.0,0.0,258.0,1.0,1.0,1.0,0
35/14/01/009,YOBE,POTISKUM,BARE-BARE/BAUYA/LALAI DUMBULWA,KILA KWATA OPEN SPACE,25009206,35_14_01_009_crop,35_14_01_009_25009206.gif,750.0,233.0,233.0,55.0,155.0,0.0,11.0,221.0,,,,
35/10/07/023,YOBE,KARASAWA,KARAUSWA GARU GUNA,GARIN JARMA LAWAN II,25010699,35_10_07_023_crop,35_10_07_023_25010699.gif,150.0,79.0,79.0,19.0,56.0,0.0,0.0,77.0,,,,
35/09/03/011,YOBE,JAKUSKO,GIDGID / BAYAM,LAMIDO MAIGARI KOLEWA/RIJIYA LAMIDO,25008996,35_09_03_011_crop,35_09_03_011_25008996.gif,283.0,59.0,59.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1
35/06/08/006,YOBE,GEIDAM,KAWURI,"KUWA YINDI, BULAMA'S  GATE",25008435,35_06_08_006_crop,35_06_08_006_25008435.gif,442.0,67.0,67.0,35.0,22.0,0.0,2.0,,,,,
35/06/07/013,YOBE,GEIDAM,HAUSARI,MOHAMMED BABIN/ KAFELA PRI. SCH. / KAFELA PRI. SCH. II,25008497,35_06_07_013_crop,35_06_07_013_25008497.gif,750.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35/01/05/023,YOBE,BADE,LAWAN FANNAMI,YAU GARA III,25008702,35_01_05_023_crop,35_01_05_023_25008702.gif,34.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,
35/05/11/002,YOBE,FUNE,KAYERI,"AMAR CHIYA,  PRI. SCH.",25010293,35_05_11_002_crop,35_05_11_002_25010293.gif,504.0,130.0,130.0,,,,,,,,,
35/12/08/005,YOBE,NANGERE,NANGERE,"GARIN KUKU, KOFAR MAIGARI",25009653,35_12_08_005_crop,35_12_08_005_25009653.gif,464.0,138.0,138.0,43.0,87.0,0.0,1.0,133.0,1.0,1.0,0.0,1
36/05/11/014,ZAMFARA,BUNGUDU,TOFA,TUKULE  / BAKIN GIDA MAI ANGUWA,25013664,36_05_11_014_crop,36_05_11_014_25013664.gif,820.0,197.0,197.0,85.0,110.0,0.0,0.0,196.0,,,,
36/05/07/009,ZAMFARA,BUNGUDU,KWATARKWASHI,GAMRAKI    /  B/OFISHIN MAGAJI,25013464,36_05_07_009_crop,36_05_07_009_25013464.gif,525.0,167.0,167.0,71.0,83.0,0.0,0.0,160.0,,,,
36/13/08/011,ZAMFARA,TSAFE,TSAFE,DISPENSARY / ASIBITIN KUTARE,25012721,36_13_08_011_crop,36_13_08_011_25012721.gif,1295.0,353.0,353.0,86.0,193.0,0.0,1.0,302.0,0.0,0.0,1.0,0
36/02/06/014,ZAMFARA,BAKURA,YAR KUFOJI,YARCEDIYA/SHIYAR MABUSA,25013202,36_02_06_014_crop,36_02_06_014_25013202.gif,664.0,447.0,447.0,326.0,120.0,0.0,0.0,447.0,,,,
36/14/06/015,ZAMFARA,ZURMI,KWASHBAWA,MAGAJIN GURBI /  DAN HILI,25012474,36_14_06_015_crop,36_14_06_015_25012474.gif,734.0,164.0,164.0,104.0,35.0,0.0,3.0,144.0,,,,
36/12/09/023,ZAMFARA,TALATA MAFARA,SHIYAR GALADIMA,TUNGAR LADA  /  BAKIN MASALLACHI,25013065,36_12_09_023_crop,36_12_09_023_25013065.gif,561.0,239.0,239.0,214.0,15.0,0.0,0.0,230.0,1.0,1.0,1.0,0
36/05/07/010,ZAMFARA,BUNGUDU,KWATARKWASHI,KWAREN TSAUNI   /  BAKIN GIDAN MAI UNGUWA,25013513,36_05_07_010_crop,36_05_07_010_25013513.gif,635.0,306.0,306.0,0.0,0.0,0.0,0.0,,,,,
36/06/07/011,ZAMFARA,GUMMI,GYALANGE,GIDAN CHIDO VI / UNG. HASSAN,25011184,36_06_07_011_crop,36_06_07_011_25011184.gif,504.0,139.0,139.0,99.0,17.0,0.0,0.0,118.0,,,,
36/08/08/006,ZAMFARA,KAURA NAMODA,KYAM BARAWA,KOFAR YA / SHIYAR AUDU NASIFU,25011523,36_08_08_006_crop,36_08_08_006_25011523.gif,993.0,200.0,200.0,116.0,81.0,0.0,0.0,197.0,,,,
36/07/09/011,ZAMFARA,GUSAU,TUDUN WADA,GIDAN TUDU I / GARKAR TUDU,25012151,36_07_09_011_crop,36_07_09_011_25012151.gif,750.0,130.0,130.0,25.0,96.0,2.0,0.0,127.0,,,,
36/07/01/041,ZAMFARA,GUSAU,GALADIMA,MAL. KARFE  II  /  GARKAR MALLAM KARFE,25012024,36_07_01_041_crop,36_07_01_041_25012024.gif,946.0,0.0,,53.0,139.0,0.0,2.0,194.0,,,,
